Stand;RaumID;RaumName;AgeGroup;Overall;male;female;german;german_male;german_female;non_german;non_german_male;non_german_female
31.12.2019;064;Darmstadt, Regierungsbezirk;unter 3 Jahre;121766;62491;59275;99789;51128;48661;21977;11363;10614
31.12.2019;064;Darmstadt, Regierungsbezirk;3 bis unter 6 Jahre;120070;61534;58536;97973;50015;47958;22097;11519;10578
31.12.2019;064;Darmstadt, Regierungsbezirk;6 bis unter 10 Jahre;149634;76617;73017;122426;62565;59861;27208;14052;13156
31.12.2019;064;Darmstadt, Regierungsbezirk;10 bis unter 15 Jahre;186623;95793;90830;158016;80841;77175;28607;14952;13655
31.12.2019;064;Darmstadt, Regierungsbezirk;15 bis unter 18 Jahre;112398;58239;54159;96516;49703;46813;15882;8536;7346
31.12.2019;064;Darmstadt, Regierungsbezirk;18 bis unter 20 Jahre;78986;41450;37536;66406;34327;32079;12580;7123;5457
31.12.2019;064;Darmstadt, Regierungsbezirk;20 bis unter 25 Jahre;225317;119033;106284;164702;85042;79660;60615;33991;26624
31.12.2019;064;Darmstadt, Regierungsbezirk;25 bis unter 30 Jahre;256859;131164;125695;178003;89576;88427;78856;41588;37268
31.12.2019;064;Darmstadt, Regierungsbezirk;30 bis unter 35 Jahre;273493;138373;135120;189304;94490;94814;84189;43883;40306
31.12.2019;064;Darmstadt, Regierungsbezirk;35 bis unter 40 Jahre;270415;133569;136846;190740;93654;97086;79675;39915;39760
31.12.2019;064;Darmstadt, Regierungsbezirk;40 bis unter 45 Jahre;258541;127695;130846;181677;89199;92478;76864;38496;38368
31.12.2019;064;Darmstadt, Regierungsbezirk;45 bis unter 50 Jahre;270426;135326;135100;197619;98673;98946;72807;36653;36154
31.12.2019;064;Darmstadt, Regierungsbezirk;50 bis unter 55 Jahre;331301;167508;163793;270267;136310;133957;61034;31198;29836
31.12.2019;064;Darmstadt, Regierungsbezirk;55 bis unter 60 Jahre;309970;155604;154366;263302;131575;131727;46668;24029;22639
31.12.2019;064;Darmstadt, Regierungsbezirk;60 bis unter 65 Jahre;249954;122738;127216;216634;106388;110246;33320;16350;16970
31.12.2019;064;Darmstadt, Regierungsbezirk;65 bis unter 70 Jahre;210655;98949;111706;184753;88053;96700;25902;10896;15006
31.12.2019;064;Darmstadt, Regierungsbezirk;70 bis unter 75 Jahre;175452;81824;93628;153539;71337;82202;21913;10487;11426
31.12.2019;064;Darmstadt, Regierungsbezirk;75 bis unter 80 Jahre;173437;78736;94701;159069;71487;87582;14368;7249;7119
31.12.2019;064;Darmstadt, Regierungsbezirk;80 bis unter 85 Jahre;140382;59905;80477;131549;55328;76221;8833;4577;4256
31.12.2019;064;Darmstadt, Regierungsbezirk;85 bis unter 90 Jahre;66667;25408;41259;62725;23479;39246;3942;1929;2013
31.12.2019;064;Darmstadt, Regierungsbezirk;90 Jahre und mehr;37615;10853;26762;35949;10193;25756;1666;660;1006
31.12.2019;065;Gie�en, Regierungsbezirk;unter 3 Jahre;28321;14572;13749;24365;12551;11814;3956;2021;1935
31.12.2019;065;Gie�en, Regierungsbezirk;3 bis unter 6 Jahre;28303;14479;13824;23990;12261;11729;4313;2218;2095
31.12.2019;065;Gie�en, Regierungsbezirk;6 bis unter 10 Jahre;35844;18331;17513;31245;15919;15326;4599;2412;2187
31.12.2019;065;Gie�en, Regierungsbezirk;10 bis unter 15 Jahre;46556;24050;22506;41203;21227;19976;5353;2823;2530
31.12.2019;065;Gie�en, Regierungsbezirk;15 bis unter 18 Jahre;29594;15235;14359;26537;13599;12938;3057;1636;1421
31.12.2019;065;Gie�en, Regierungsbezirk;18 bis unter 20 Jahre;23050;11630;11420;20364;10135;10229;2686;1495;1191
31.12.2019;065;Gie�en, Regierungsbezirk;20 bis unter 25 Jahre;71952;36265;35687;58626;28618;30008;13326;7647;5679
31.12.2019;065;Gie�en, Regierungsbezirk;25 bis unter 30 Jahre;69614;36291;33323;55929;28698;27231;13685;7593;6092
31.12.2019;065;Gie�en, Regierungsbezirk;30 bis unter 35 Jahre;66033;34506;31527;53921;27715;26206;12112;6791;5321
31.12.2019;065;Gie�en, Regierungsbezirk;35 bis unter 40 Jahre;61794;31553;30241;51398;26197;25201;10396;5356;5040
31.12.2019;065;Gie�en, Regierungsbezirk;40 bis unter 45 Jahre;58671;29319;29352;48746;24305;24441;9925;5014;4911
31.12.2019;065;Gie�en, Regierungsbezirk;45 bis unter 50 Jahre;64662;31932;32730;55449;27303;28146;9213;4629;4584
31.12.2019;065;Gie�en, Regierungsbezirk;50 bis unter 55 Jahre;83213;41606;41607;75386;37595;37791;7827;4011;3816
31.12.2019;065;Gie�en, Regierungsbezirk;55 bis unter 60 Jahre;86146;43002;43144;80218;39960;40258;5928;3042;2886
31.12.2019;065;Gie�en, Regierungsbezirk;60 bis unter 65 Jahre;72808;36033;36775;68759;34059;34700;4049;1974;2075
31.12.2019;065;Gie�en, Regierungsbezirk;65 bis unter 70 Jahre;62156;30247;31909;59075;28986;30089;3081;1261;1820
31.12.2019;065;Gie�en, Regierungsbezirk;70 bis unter 75 Jahre;46423;22048;24375;43698;20774;22924;2725;1274;1451
31.12.2019;065;Gie�en, Regierungsbezirk;75 bis unter 80 Jahre;43806;19997;23809;41951;19038;22913;1855;959;896
31.12.2019;065;Gie�en, Regierungsbezirk;80 bis unter 85 Jahre;39853;16808;23045;38767;16251;22516;1086;557;529
31.12.2019;065;Gie�en, Regierungsbezirk;85 bis unter 90 Jahre;19405;7095;12310;18950;6875;12075;455;220;235
31.12.2019;065;Gie�en, Regierungsbezirk;90 Jahre und mehr;10442;2988;7454;10223;2906;7317;219;82;137
31.12.2019;066;Kassel, Regierungsbezirk;unter 3 Jahre;32788;16914;15874;28050;14510;13540;4738;2404;2334
31.12.2019;066;Kassel, Regierungsbezirk;3 bis unter 6 Jahre;32978;16930;16048;28142;14483;13659;4836;2447;2389
31.12.2019;066;Kassel, Regierungsbezirk;6 bis unter 10 Jahre;41847;21667;20180;36375;18775;17600;5472;2892;2580
31.12.2019;066;Kassel, Regierungsbezirk;10 bis unter 15 Jahre;53453;27452;26001;47557;24288;23269;5896;3164;2732
31.12.2019;066;Kassel, Regierungsbezirk;15 bis unter 18 Jahre;34174;17564;16610;31140;15916;15224;3034;1648;1386
31.12.2019;066;Kassel, Regierungsbezirk;18 bis unter 20 Jahre;25001;13042;11959;22398;11520;10878;2603;1522;1081
31.12.2019;066;Kassel, Regierungsbezirk;20 bis unter 25 Jahre;69151;36980;32171;56739;29371;27368;12412;7609;4803
31.12.2019;066;Kassel, Regierungsbezirk;25 bis unter 30 Jahre;73266;39019;34247;58843;30676;28167;14423;8343;6080
31.12.2019;066;Kassel, Regierungsbezirk;30 bis unter 35 Jahre;73162;38731;34431;60056;31261;28795;13106;7470;5636
31.12.2019;066;Kassel, Regierungsbezirk;35 bis unter 40 Jahre;70123;36042;34081;59197;30188;29009;10926;5854;5072
31.12.2019;066;Kassel, Regierungsbezirk;40 bis unter 45 Jahre;66741;33139;33602;56712;27953;28759;10029;5186;4843
31.12.2019;066;Kassel, Regierungsbezirk;45 bis unter 50 Jahre;77457;38238;39219;67837;33304;34533;9620;4934;4686
31.12.2019;066;Kassel, Regierungsbezirk;50 bis unter 55 Jahre;99952;50105;49847;92317;45986;46331;7635;4119;3516
31.12.2019;066;Kassel, Regierungsbezirk;55 bis unter 60 Jahre;101751;50960;50791;95946;47952;47994;5805;3008;2797
31.12.2019;066;Kassel, Regierungsbezirk;60 bis unter 65 Jahre;86814;42974;43840;82694;40895;41799;4120;2079;2041
31.12.2019;066;Kassel, Regierungsbezirk;65 bis unter 70 Jahre;74786;36005;38781;71642;34617;37025;3144;1388;1756
31.12.2019;066;Kassel, Regierungsbezirk;70 bis unter 75 Jahre;58708;28092;30616;55840;26701;29139;2868;1391;1477
31.12.2019;066;Kassel, Regierungsbezirk;75 bis unter 80 Jahre;57646;26249;31397;55826;25304;30522;1820;945;875
31.12.2019;066;Kassel, Regierungsbezirk;80 bis unter 85 Jahre;51449;21681;29768;50405;21130;29275;1044;551;493
31.12.2019;066;Kassel, Regierungsbezirk;85 bis unter 90 Jahre;24457;8943;15514;23954;8684;15270;503;259;244
31.12.2019;066;Kassel, Regierungsbezirk;90 Jahre und mehr;13769;3737;10032;13562;3671;9891;207;66;141
31.12.2019;071;Koblenz, Stat. Region;unter 3 Jahre;41264;21290;19974;36026;18598;17428;5238;2692;2546
31.12.2019;071;Koblenz, Stat. Region;3 bis unter 6 Jahre;41255;21026;20229;36273;18446;17827;4982;2580;2402
31.12.2019;071;Koblenz, Stat. Region;6 bis unter 10 Jahre;51486;26373;25113;45678;23371;22307;5808;3002;2806
31.12.2019;071;Koblenz, Stat. Region;10 bis unter 15 Jahre;65876;33883;31993;59509;30540;28969;6367;3343;3024
31.12.2019;071;Koblenz, Stat. Region;15 bis unter 18 Jahre;42182;21679;20503;38719;19786;18933;3463;1893;1570
31.12.2019;071;Koblenz, Stat. Region;18 bis unter 20 Jahre;30758;16067;14691;27777;14332;13445;2981;1735;1246
31.12.2019;071;Koblenz, Stat. Region;20 bis unter 25 Jahre;78635;41653;36982;66967;34712;32255;11668;6941;4727
31.12.2019;071;Koblenz, Stat. Region;25 bis unter 30 Jahre;85672;45128;40544;71562;37108;34454;14110;8020;6090
31.12.2019;071;Koblenz, Stat. Region;30 bis unter 35 Jahre;88885;45987;42898;74783;38252;36531;14102;7735;6367
31.12.2019;071;Koblenz, Stat. Region;35 bis unter 40 Jahre;86784;43803;42981;73593;37048;36545;13191;6755;6436
31.12.2019;071;Koblenz, Stat. Region;40 bis unter 45 Jahre;82242;40885;41357;69459;34443;35016;12783;6442;6341
31.12.2019;071;Koblenz, Stat. Region;45 bis unter 50 Jahre;92972;45873;47099;80872;39761;41111;12100;6112;5988
31.12.2019;071;Koblenz, Stat. Region;50 bis unter 55 Jahre;125682;62793;62889;115505;57578;57927;10177;5215;4962
31.12.2019;071;Koblenz, Stat. Region;55 bis unter 60 Jahre;130511;65243;65268;122699;61212;61487;7812;4031;3781
31.12.2019;071;Koblenz, Stat. Region;60 bis unter 65 Jahre;110896;55048;55848;105604;52337;53267;5292;2711;2581
31.12.2019;071;Koblenz, Stat. Region;65 bis unter 70 Jahre;96819;47110;49709;92724;45328;47396;4095;1782;2313
31.12.2019;071;Koblenz, Stat. Region;70 bis unter 75 Jahre;69940;33518;36422;66562;31837;34725;3378;1681;1697
31.12.2019;071;Koblenz, Stat. Region;75 bis unter 80 Jahre;68149;30859;37290;66022;29735;36287;2127;1124;1003
31.12.2019;071;Koblenz, Stat. Region;80 bis unter 85 Jahre;62000;26230;35770;60763;25571;35192;1237;659;578
31.12.2019;071;Koblenz, Stat. Region;85 bis unter 90 Jahre;29734;11080;18654;29186;10806;18380;548;274;274
31.12.2019;071;Koblenz, Stat. Region;90 Jahre und mehr;16481;4527;11954;16204;4427;11777;277;100;177
31.12.2019;072;Trier, Stat. Region;unter 3 Jahre;14431;7435;6996;12236;6295;5941;2195;1140;1055
31.12.2019;072;Trier, Stat. Region;3 bis unter 6 Jahre;14762;7633;7129;12393;6397;5996;2369;1236;1133
31.12.2019;072;Trier, Stat. Region;6 bis unter 10 Jahre;18376;9446;8930;15901;8154;7747;2475;1292;1183
31.12.2019;072;Trier, Stat. Region;10 bis unter 15 Jahre;23450;12162;11288;20447;10532;9915;3003;1630;1373
31.12.2019;072;Trier, Stat. Region;15 bis unter 18 Jahre;14671;7521;7150;13095;6644;6451;1576;877;699
31.12.2019;072;Trier, Stat. Region;18 bis unter 20 Jahre;10935;5678;5257;9583;4843;4740;1352;835;517
31.12.2019;072;Trier, Stat. Region;20 bis unter 25 Jahre;31215;16309;14906;25800;13142;12658;5415;3167;2248
31.12.2019;072;Trier, Stat. Region;25 bis unter 30 Jahre;34118;17904;16214;27643;14363;13280;6475;3541;2934
31.12.2019;072;Trier, Stat. Region;30 bis unter 35 Jahre;33826;17512;16314;27171;13950;13221;6655;3562;3093
31.12.2019;072;Trier, Stat. Region;35 bis unter 40 Jahre;33048;16796;16252;26944;13592;13352;6104;3204;2900
31.12.2019;072;Trier, Stat. Region;40 bis unter 45 Jahre;30669;15481;15188;25064;12517;12547;5605;2964;2641
31.12.2019;072;Trier, Stat. Region;45 bis unter 50 Jahre;33426;16741;16685;28599;14222;14377;4827;2519;2308
31.12.2019;072;Trier, Stat. Region;50 bis unter 55 Jahre;43710;22261;21449;39536;19991;19545;4174;2270;1904
31.12.2019;072;Trier, Stat. Region;55 bis unter 60 Jahre;45100;22708;22392;41625;20936;20689;3475;1772;1703
31.12.2019;072;Trier, Stat. Region;60 bis unter 65 Jahre;38276;19145;19131;35709;17881;17828;2567;1264;1303
31.12.2019;072;Trier, Stat. Region;65 bis unter 70 Jahre;33188;16541;16647;31323;15601;15722;1865;940;925
31.12.2019;072;Trier, Stat. Region;70 bis unter 75 Jahre;22286;10946;11340;21018;10247;10771;1268;699;569
31.12.2019;072;Trier, Stat. Region;75 bis unter 80 Jahre;21489;9700;11789;20798;9317;11481;691;383;308
31.12.2019;072;Trier, Stat. Region;80 bis unter 85 Jahre;20228;8415;11813;19800;8214;11586;428;201;227
31.12.2019;072;Trier, Stat. Region;85 bis unter 90 Jahre;10197;3687;6510;10042;3619;6423;155;68;87
31.12.2019;072;Trier, Stat. Region;90 Jahre und mehr;5712;1543;4169;5599;1513;4086;113;30;83
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;unter 3 Jahre;59195;30303;28892;49953;25550;24403;9242;4753;4489
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;3 bis unter 6 Jahre;58741;30190;28551;50359;25806;24553;8382;4384;3998
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;6 bis unter 10 Jahre;72664;37435;35229;63499;32652;30847;9165;4783;4382
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;10 bis unter 15 Jahre;90138;46652;43486;79790;41093;38697;10348;5559;4789
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;15 bis unter 18 Jahre;56223;29223;27000;50373;26078;24295;5850;3145;2705
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;18 bis unter 20 Jahre;41587;21404;20183;36548;18587;17961;5039;2817;2222
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;20 bis unter 25 Jahre;119358;61857;57501;95995;48300;47695;23363;13557;9806
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;25 bis unter 30 Jahre;128663;66811;61852;100350;50914;49436;28313;15897;12416
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;30 bis unter 35 Jahre;130750;67333;63417;102997;52042;50955;27753;15291;12462
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;35 bis unter 40 Jahre;126411;63713;62698;100815;50248;50567;25596;13465;12131
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;40 bis unter 45 Jahre;118230;58988;59242;93659;46328;47331;24571;12660;11911
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;45 bis unter 50 Jahre;128774;63833;64941;105926;52079;53847;22848;11754;11094
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;50 bis unter 55 Jahre;167689;83895;83794;148620;73995;74625;19069;9900;9169
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;55 bis unter 60 Jahre;172964;86184;86780;158599;78657;79942;14365;7527;6838
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;60 bis unter 65 Jahre;147094;72453;74641;136986;67374;69612;10108;5079;5029
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;65 bis unter 70 Jahre;126025;60664;65361;118743;57516;61227;7282;3148;4134
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;70 bis unter 75 Jahre;90048;42428;47620;83731;39312;44419;6317;3116;3201
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;75 bis unter 80 Jahre;90333;40564;49769;86205;38364;47841;4128;2200;1928
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;80 bis unter 85 Jahre;78753;33438;45315;76323;32147;44176;2430;1291;1139
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;85 bis unter 90 Jahre;38358;14216;24142;37348;13734;23614;1010;482;528
31.12.2019;073;Rheinhessen-Pfalz, Stat. Region;90 Jahre und mehr;20569;5801;14768;20044;5622;14422;525;179;346
31.12.2019;081;Stuttgart, Regierungsbezirk;unter 3 Jahre;124966;64136;60830;106866;54783;52083;18100;9353;8747
31.12.2019;081;Stuttgart, Regierungsbezirk;3 bis unter 6 Jahre;121001;62113;58888;103218;52924;50294;17783;9189;8594
31.12.2019;081;Stuttgart, Regierungsbezirk;6 bis unter 10 Jahre;149833;76596;73237;129312;65975;63337;20521;10621;9900
31.12.2019;081;Stuttgart, Regierungsbezirk;10 bis unter 15 Jahre;191786;98176;93610;169169;86415;82754;22617;11761;10856
31.12.2019;081;Stuttgart, Regierungsbezirk;15 bis unter 18 Jahre;120189;61944;58245;106682;54795;51887;13507;7149;6358
31.12.2019;081;Stuttgart, Regierungsbezirk;18 bis unter 20 Jahre;85124;44476;40648;74104;38317;35787;11020;6159;4861
31.12.2019;081;Stuttgart, Regierungsbezirk;20 bis unter 25 Jahre;239133;127522;111611;181528;94299;87229;57605;33223;24382
31.12.2019;081;Stuttgart, Regierungsbezirk;25 bis unter 30 Jahre;276298;145065;131233;200796;102759;98037;75502;42306;33196
31.12.2019;081;Stuttgart, Regierungsbezirk;30 bis unter 35 Jahre;288322;150712;137610;209739;107368;102371;78583;43344;35239
31.12.2019;081;Stuttgart, Regierungsbezirk;35 bis unter 40 Jahre;274369;140730;133639;201533;101715;99818;72836;39015;33821
31.12.2019;081;Stuttgart, Regierungsbezirk;40 bis unter 45 Jahre;256411;129789;126622;186100;92658;93442;70311;37131;33180
31.12.2019;081;Stuttgart, Regierungsbezirk;45 bis unter 50 Jahre;274876;138937;135939;209257;104700;104557;65619;34237;31382
31.12.2019;081;Stuttgart, Regierungsbezirk;50 bis unter 55 Jahre;332239;169302;162937;277861;140566;137295;54378;28736;25642
31.12.2019;081;Stuttgart, Regierungsbezirk;55 bis unter 60 Jahre;322170;163716;158454;281461;141969;139492;40709;21747;18962
31.12.2019;081;Stuttgart, Regierungsbezirk;60 bis unter 65 Jahre;263118;130712;132406;232951;115381;117570;30167;15331;14836
31.12.2019;081;Stuttgart, Regierungsbezirk;65 bis unter 70 Jahre;215476;101809;113667;189283;90501;98782;26193;11308;14885
31.12.2019;081;Stuttgart, Regierungsbezirk;70 bis unter 75 Jahre;171666;80282;91384;147284;67823;79461;24382;12459;11923
31.12.2019;081;Stuttgart, Regierungsbezirk;75 bis unter 80 Jahre;179824;81026;98798;164718;72982;91736;15106;8044;7062
31.12.2019;081;Stuttgart, Regierungsbezirk;80 bis unter 85 Jahre;153831;65264;88567;145377;60729;84648;8454;4535;3919
31.12.2019;081;Stuttgart, Regierungsbezirk;85 bis unter 90 Jahre;75016;28866;46150;71766;27228;44538;3250;1638;1612
31.12.2019;081;Stuttgart, Regierungsbezirk;90 Jahre und mehr;38575;11228;27347;37554;10827;26727;1021;401;620
31.12.2019;082;Karlsruhe, Regierungsbezirk;unter 3 Jahre;80171;41079;39092;68610;35119;33491;11561;5960;5601
31.12.2019;082;Karlsruhe, Regierungsbezirk;3 bis unter 6 Jahre;78482;40273;38209;67046;34293;32753;11436;5980;5456
31.12.2019;082;Karlsruhe, Regierungsbezirk;6 bis unter 10 Jahre;97684;50583;47101;84524;43637;40887;13160;6946;6214
31.12.2019;082;Karlsruhe, Regierungsbezirk;10 bis unter 15 Jahre;123654;63888;59766;108907;56036;52871;14747;7852;6895
31.12.2019;082;Karlsruhe, Regierungsbezirk;15 bis unter 18 Jahre;77381;40114;37267;68626;35465;33161;8755;4649;4106
31.12.2019;082;Karlsruhe, Regierungsbezirk;18 bis unter 20 Jahre;59506;31408;28098;51298;26711;24587;8208;4697;3511
31.12.2019;082;Karlsruhe, Regierungsbezirk;20 bis unter 25 Jahre;177845;94746;83099;136483;71113;65370;41362;23633;17729
31.12.2019;082;Karlsruhe, Regierungsbezirk;25 bis unter 30 Jahre;189641;100637;89004;139458;72517;66941;50183;28120;22063
31.12.2019;082;Karlsruhe, Regierungsbezirk;30 bis unter 35 Jahre;189030;98914;90116;140099;71846;68253;48931;27068;21863
31.12.2019;082;Karlsruhe, Regierungsbezirk;35 bis unter 40 Jahre;181749;92821;88928;136869;69376;67493;44880;23445;21435
31.12.2019;082;Karlsruhe, Regierungsbezirk;40 bis unter 45 Jahre;165287;82742;82545;122458;60848;61610;42829;21894;20935
31.12.2019;082;Karlsruhe, Regierungsbezirk;45 bis unter 50 Jahre;178950;89533;89417;138078;68726;69352;40872;20807;20065
31.12.2019;082;Karlsruhe, Regierungsbezirk;50 bis unter 55 Jahre;225326;113989;111337;191892;96511;95381;33434;17478;15956
31.12.2019;082;Karlsruhe, Regierungsbezirk;55 bis unter 60 Jahre;223834;112265;111569;198768;99186;99582;25066;13079;11987
31.12.2019;082;Karlsruhe, Regierungsbezirk;60 bis unter 65 Jahre;184384;90774;93610;166861;81888;84973;17523;8886;8637
31.12.2019;082;Karlsruhe, Regierungsbezirk;65 bis unter 70 Jahre;153837;72721;81116;139421;66525;72896;14416;6196;8220
31.12.2019;082;Karlsruhe, Regierungsbezirk;70 bis unter 75 Jahre;120345;56118;64227;107349;49697;57652;12996;6421;6575
31.12.2019;082;Karlsruhe, Regierungsbezirk;75 bis unter 80 Jahre;120637;54225;66412;112356;49931;62425;8281;4294;3987
31.12.2019;082;Karlsruhe, Regierungsbezirk;80 bis unter 85 Jahre;105187;44231;60956;100501;41785;58716;4686;2446;2240
31.12.2019;082;Karlsruhe, Regierungsbezirk;85 bis unter 90 Jahre;50688;18862;31826;48841;17976;30865;1847;886;961
31.12.2019;082;Karlsruhe, Regierungsbezirk;90 Jahre und mehr;27236;7660;19576;26516;7395;19121;720;265;455
31.12.2019;083;Freiburg, Regierungsbezirk;unter 3 Jahre;67441;34512;32929;57756;29595;28161;9685;4917;4768
31.12.2019;083;Freiburg, Regierungsbezirk;3 bis unter 6 Jahre;66454;33906;32548;56988;29074;27914;9466;4832;4634
31.12.2019;083;Freiburg, Regierungsbezirk;6 bis unter 10 Jahre;83370;42977;40393;72046;37104;34942;11324;5873;5451
31.12.2019;083;Freiburg, Regierungsbezirk;10 bis unter 15 Jahre;106978;54341;52637;94952;48211;46741;12026;6130;5896
31.12.2019;083;Freiburg, Regierungsbezirk;15 bis unter 18 Jahre;66711;34591;32120;59435;30736;28699;7276;3855;3421
31.12.2019;083;Freiburg, Regierungsbezirk;18 bis unter 20 Jahre;48727;24859;23868;42782;21608;21174;5945;3251;2694
31.12.2019;083;Freiburg, Regierungsbezirk;20 bis unter 25 Jahre;137763;71481;66282;110560;56322;54238;27203;15159;12044
31.12.2019;083;Freiburg, Regierungsbezirk;25 bis unter 30 Jahre;144396;74820;69576;110495;56360;54135;33901;18460;15441
31.12.2019;083;Freiburg, Regierungsbezirk;30 bis unter 35 Jahre;146616;75322;71294;112675;56806;55869;33941;18516;15425
31.12.2019;083;Freiburg, Regierungsbezirk;35 bis unter 40 Jahre;140458;70710;69748;109901;54768;55133;30557;15942;14615
31.12.2019;083;Freiburg, Regierungsbezirk;40 bis unter 45 Jahre;129667;64662;65005;100051;49403;50648;29616;15259;14357
31.12.2019;083;Freiburg, Regierungsbezirk;45 bis unter 50 Jahre;141862;70209;71653;114088;56103;57985;27774;14106;13668
31.12.2019;083;Freiburg, Regierungsbezirk;50 bis unter 55 Jahre;182572;91145;91427;159085;78831;80254;23487;12314;11173
31.12.2019;083;Freiburg, Regierungsbezirk;55 bis unter 60 Jahre;182906;91254;91652;165684;82192;83492;17222;9062;8160
31.12.2019;083;Freiburg, Regierungsbezirk;60 bis unter 65 Jahre;153391;75791;77600;140667;69216;71451;12724;6575;6149
31.12.2019;083;Freiburg, Regierungsbezirk;65 bis unter 70 Jahre;128576;61432;67144;117743;56608;61135;10833;4824;6009
31.12.2019;083;Freiburg, Regierungsbezirk;70 bis unter 75 Jahre;94658;44919;49739;85169;40086;45083;9489;4833;4656
31.12.2019;083;Freiburg, Regierungsbezirk;75 bis unter 80 Jahre;97852;43830;54022;91774;40615;51159;6078;3215;2863
31.12.2019;083;Freiburg, Regierungsbezirk;80 bis unter 85 Jahre;86467;36563;49904;83126;34856;48270;3341;1707;1634
31.12.2019;083;Freiburg, Regierungsbezirk;85 bis unter 90 Jahre;42173;16080;26093;40792;15419;25373;1381;661;720
31.12.2019;083;Freiburg, Regierungsbezirk;90 Jahre und mehr;22313;6404;15909;21676;6153;15523;637;251;386
31.12.2019;084;T�bingen, Regierungsbezirk;unter 3 Jahre;56014;28649;27365;48937;25059;23878;7077;3590;3487
31.12.2019;084;T�bingen, Regierungsbezirk;3 bis unter 6 Jahre;54516;27981;26535;47758;24506;23252;6758;3475;3283
31.12.2019;084;T�bingen, Regierungsbezirk;6 bis unter 10 Jahre;68225;35023;33202;60043;30753;29290;8182;4270;3912
31.12.2019;084;T�bingen, Regierungsbezirk;10 bis unter 15 Jahre;87953;45001;42952;78620;40117;38503;9333;4884;4449
31.12.2019;084;T�bingen, Regierungsbezirk;15 bis unter 18 Jahre;55973;29005;26968;50733;26240;24493;5240;2765;2475
31.12.2019;084;T�bingen, Regierungsbezirk;18 bis unter 20 Jahre;41159;21150;20009;36719;18587;18132;4440;2563;1877
31.12.2019;084;T�bingen, Regierungsbezirk;20 bis unter 25 Jahre;116956;60960;55996;94548;48035;46513;22408;12925;9483
31.12.2019;084;T�bingen, Regierungsbezirk;25 bis unter 30 Jahre;120882;63606;57276;94107;48588;45519;26775;15018;11757
31.12.2019;084;T�bingen, Regierungsbezirk;30 bis unter 35 Jahre;121156;63036;58120;94024;47950;46074;27132;15086;12046
31.12.2019;084;T�bingen, Regierungsbezirk;35 bis unter 40 Jahre;116222;59002;57220;90981;45479;45502;25241;13523;11718
31.12.2019;084;T�bingen, Regierungsbezirk;40 bis unter 45 Jahre;108146;54665;53481;83700;41621;42079;24446;13044;11402
31.12.2019;084;T�bingen, Regierungsbezirk;45 bis unter 50 Jahre;119993;60094;59899;97921;48465;49456;22072;11629;10443
31.12.2019;084;T�bingen, Regierungsbezirk;50 bis unter 55 Jahre;149542;75542;74000;131595;65854;65741;17947;9688;8259
31.12.2019;084;T�bingen, Regierungsbezirk;55 bis unter 60 Jahre;148071;74231;73840;134834;67181;67653;13237;7050;6187
31.12.2019;084;T�bingen, Regierungsbezirk;60 bis unter 65 Jahre;123811;61016;62795;113989;56073;57916;9822;4943;4879
31.12.2019;084;T�bingen, Regierungsbezirk;65 bis unter 70 Jahre;101937;48919;53018;93564;45298;48266;8373;3621;4752
31.12.2019;084;T�bingen, Regierungsbezirk;70 bis unter 75 Jahre;76842;36922;39920;69384;33136;36248;7458;3786;3672
31.12.2019;084;T�bingen, Regierungsbezirk;75 bis unter 80 Jahre;77916;35323;42593;73324;32902;40422;4592;2421;2171
31.12.2019;084;T�bingen, Regierungsbezirk;80 bis unter 85 Jahre;68490;29221;39269;66076;27921;38155;2414;1300;1114
31.12.2019;084;T�bingen, Regierungsbezirk;85 bis unter 90 Jahre;32804;12262;20542;31871;11838;20033;933;424;509
31.12.2019;084;T�bingen, Regierungsbezirk;90 Jahre und mehr;17358;5040;12318;17020;4945;12075;338;95;243
31.12.2019;091;Oberbayern, Regierungsbezirk;unter 3 Jahre;145557;74387;71170;124465;63536;60929;21092;10851;10241
31.12.2019;091;Oberbayern, Regierungsbezirk;3 bis unter 6 Jahre;139881;71763;68118;119060;60946;58114;20821;10817;10004
31.12.2019;091;Oberbayern, Regierungsbezirk;6 bis unter 10 Jahre;172932;88619;84313;151333;77624;73709;21599;10995;10604
